index,type,name,resident,streamed,parentStack
485,material,ei/gfx_gel_splat_string_spec,30,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
486,material,ei/gfx_gel_drops_full_lite_spec,33,0,|blood/fx_blood_trail_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
487,material,ei/gfx_gel_splat_full_spec,28,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
488,techset,el/effect_lit_blend#3236dcd6,30,0,|el/gfx_gel_trail_lit|material|blood/fx_blood_trail_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
489,material,el/gfx_gel_trail_lit,22,0,|blood/fx_blood_trail_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
490,techset,lit_weapon_impact#da7372ff,28,0,|gfx_decal_blood_fatal_02|material|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
491,material,gfx_decal_blood_nonfatal_01,29,0,|blood/fx_blood_decal_impact_ground_sm|fx|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
492,techset,vd/lit_weapon_impact#36ede2cf,31,0,|vd/gfx_decal_blood_fatal_02|material|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
493,material,vd/gfx_decal_blood_nonfatal_01,32,0,|blood/fx_blood_decal_impact_ground_sm|fx|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
494,techset,vdd/lit_weapon_impact#ec9dbdd0,32,0,|vdd/gfx_decal_blood_fatal_02|material|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
495,material,vdd/gfx_decal_blood_nonfatal_01,33,0,|blood/fx_blood_decal_impact_ground_sm|fx|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
496,material,gfx_decal_blood_nonfatal_02,29,0,|blood/fx_blood_decal_impact_ground_sm|fx|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
497,material,vd/gfx_decal_blood_nonfatal_02,32,0,|blood/fx_blood_decal_impact_ground_sm|fx|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
498,material,vdd/gfx_decal_blood_nonfatal_02,33,0,|blood/fx_blood_decal_impact_ground_sm|fx|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
499,material,ei/gfx_gel_splat_wide_spec,28,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
500,fx,blood/fx_blood_sword_decal_impact_ground_zod_zmb,50,0,|blood/fx_blood_sword_trail_emitter_zod_zmb|fx|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
501,fx,blood/fx_blood_trail_zmb,4924,0,|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
502,material,ei/gfx_gel_splat_spread_spec,30,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
503,material,ei/gfx_gel_splat_radial_spec,30,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
504,techset,mc/vegetation#e6142445,24,0,|mc/mtl_gib_chunk_set|material|p7_gib_chunk_bone_03|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
505,material,mc/mtl_gib_chunk_set,22,0,|p7_gib_chunk_bone_03|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
506,xmodel,p7_gib_chunk_meat_01,22,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
507,xmodel,p7_gib_chunk_meat_02,22,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
508,xmodel,p7_gib_chunk_meat_03,22,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
509,xmodel,p7_gib_chunk_flesh_01,23,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
510,xmodel,p7_gib_chunk_flesh_02,23,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
511,xmodel,p7_gib_chunk_flesh_03,23,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
512,xmodel,p7_gib_chunk_bone_01,22,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
513,xmodel,p7_gib_chunk_bone_02,22,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
514,xmodel,p7_gib_chunk_bone_03,22,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
515,material,ei/gfx_gel_drops_spec,23,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
516,techset,ei/effect_lit_blend#2843f95a,30,0,|ei/gfx_smk_whisp_anim_lit|material|zombie/fx_packapunch_zmb|fx|o_zombie_base_packapunch_working_take_gun|xanim|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
517,material,ei/gfx_water_splash_side_bits,31,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
518,material,ei/gfx_gel_splat_side_spec,28,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
519,fx,blood/fx_blood_decal_impact_ground_sm,39,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
520,fx,blood/fx_blood_gib_arm_sever_burst,31838,0,|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
521,image,i_c_zom_zod_zombie_fem_boots_n,47,400928,|mc/mtl_c_zom_zod_zombie_fem_boots|material|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
522,image,i_c_zom_zod_zombie_fem_boots_g,279,218440,|mc/mtl_c_zom_zod_zombie_fem_boots|material|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
523,image,i_c_gen_reveal_512_sq_r,25,0,|mc/mtl_c_zom_der_zombie_gear_g43pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
524,image,i_c_zom_zod_zombie_fem_boots_c,287,196608,|mc/mtl_c_zom_zod_zombie_fem_boots|material|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
525,material,mc/mtl_c_zom_zod_zombie_fem_boots,1538,0,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
526,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod0e81c06d8,360,15304,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
527,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod01414fc82,360,28672,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
528,xmodel,c_zom_zod_zombie_fem_body1_g_rlegspawn,3612,0,|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
529,material,ei/gfx_fog_slow_sm_anim_lit,29,0,|player/fx_plyr_footstep_dust_dirt|fx|player_footstep|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
530,material,ei/gfx_gel_splat_spread_lit,29,0,|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
531,material,ei/gfx_gel_splat_radial_lit,29,0,|impacts/fx_bul_impact_blood_head_fatal_meat_trail|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
532,material,ei/gfx_gel_splat_full_lit,27,0,|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
533,material,ei/gfx_gel_splat_string_lit,29,0,|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
534,material,ei/gfx_debris_clump_lit,25,0,|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
535,material,ei/gfx_fire_flame_base_2_anim_em,34,0,|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
536,material,ei/gfx_exp_billow_md_anim_em,30,0,|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
537,fx,blood/fx_blood_sword_trail_emitter_zod_zmb,2716,0,|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
538,fx,blood/fx_blood_impact_exp_body_lg_zmb,13565,0,|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
539,material,ei/gfx_blood_impact_drops,27,0,|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
540,material,gfx_decal_blood_splatter_02,29,0,|impacts/fx_bul_impact_blood_head_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
541,material,vd/gfx_decal_blood_splatter_02,32,0,|impacts/fx_bul_impact_blood_head_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
542,material,vdd/gfx_decal_blood_splatter_02,33,0,|impacts/fx_bul_impact_blood_head_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
543,material,gfx_decal_blood_splatter_03,29,0,|impacts/fx_bul_impact_blood_head_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
544,material,vd/gfx_decal_blood_splatter_03,32,0,|impacts/fx_bul_impact_blood_head_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
545,material,vdd/gfx_decal_blood_splatter_03,33,0,|impacts/fx_bul_impact_blood_head_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
546,material,gfx_decal_blood_fatal_01,26,0,|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
547,material,vd/gfx_decal_blood_fatal_01,29,0,|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
548,material,vdd/gfx_decal_blood_fatal_01,30,0,|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
549,material,gfx_decal_blood_fatal_02,26,0,|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
550,material,vd/gfx_decal_blood_fatal_02,29,0,|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
551,material,vdd/gfx_decal_blood_fatal_02,30,0,|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
552,fx,blood/fx_blood_decal_impact_ground,36,0,|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
553,material,ei/gfx_smk_whisp_anim_02_lit,30,0,|impacts/fx_bul_impact_blood_head_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
554,fx,impacts/fx_bul_impact_blood_head_fatal_exit_uw,48,0,|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
555,fx,impacts/fx_bul_impact_blood_head_fatal_meat_trail,51,0,|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
556,fx,impacts/fx_bul_impact_blood_head_fatal_exit,45,0,|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
557,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod0b5e99667,360,21424,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
558,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod071ee3647,360,36384,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
559,xmodel,c_zom_zod_zombie_fem_body1_g_larmspawn,4600,0,|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
560,material,ei/gfx_water_splash_spec,26,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
561,fx,blood/fx_blood_gib_leg_sever_burst,15526,0,|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
562,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod0cb3aa1bd,368,15744,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
563,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod02a259e13,360,28560,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
564,xmodel,c_zom_zod_zombie_fem_body1_g_llegspawn,3564,0,|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
565,image,i_c_zom_der_zombie_helmet1_o,37,50520,|mc/mtl_c_zom_der_zombie_helmet1|material|c_zom_der_zombie_helmet1|xmodel|c_zom_der_zombie2|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
566,image,i_c_zom_der_zombie_helmet1_n,293,1419960,|mc/mtl_c_zom_der_zombie_helmet1|material|c_zom_der_zombie_helmet1|xmodel|c_zom_der_zombie2|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
